smiles,synthon_id,synthon_number,bb_id
OC(=O)C=1C=CC=NC1N2C=C(Br)C=N2,21682662,2,EN300-233837
CC=1C(Cl)=C(Cl)C=CC1CC(=O)O,21682664,2,EN300-20931737
CC(C)(C)OC(=O)NCCCCCCCC(=O)O,21682670,2,EN300-264166
COCCN1C=C(C(=O)O)C(=O)C=C1C,21682674,2,EN300-205465
COC=1C=CC(SCCCC(=O)O)=CC1,21682676,2,EN300-157393
[Li+].CC1=CC=CC2=NC=C(C(=O)[O-])N12,21682680,2,EN300-263696
NC(=O)C=1C=CC(CCC(=O)O)=CC1,21682686,2,EN300-223559
CC1=CN(N=C1C(=O)O)C=2C(F)=CC=CC2F,21682736,2,EN300-172091
"CC(C)(C)OC(=O)N[C@@H]1[C@@H]([C@H]2CC[C@@H]1C2)C(=O)O |&1:8,9,10,13,r|",21682738,2,EN300-1589947
OC(=O)C1=CC(=NS1)C=2C=CC(Br)=CC2,21682740,2,EN300-396449
CN1C(=CC=2C(O)=CC=CC12)C(=O)O,21682742,2,EN300-8639844
OC(=O)C=1C=CC=2N=C(OC2C1)C3CCCO3,21682744,2,EN300-1071493
CC(CN1C=C(C=N1)C(=O)O)NC(=O)OC(C)(C)C,21682750,2,EN300-6486713
OC(=O)C=1C=C(C=C(C1)C(F)(F)F)N2C=CC=C2,21682752,2,EN300-1178341
CC1=NN2C=C(N=C2S1)C(=O)O,21682754,2,EN300-103984
Cl.OC(=O)CC1CN(C1)C(C=2C=CC=CC2)C=3C=CC=CC3,21682756,2,EN300-7437992
[K+].OC=1C=CC(=CC1[N+](=O)[O-])S(=O)(=O)NC=2C=CC(=CC2)C(=O)[O-],21682762,2,EN300-18859
OC(=O)C[C@H]1CCOC1,21682768,2,EN300-175615
OC(=O)C1CCC(=O)N1,21682770,2,EN300-19515
OC(=O)C1=CN=C(S1)N2CCOCC2,21682774,2,EN300-1998605
CC(C)(C)OC(=O)NCC1=CN(CC(=O)O)N=N1,21682776,2,EN300-116603
CCSC=1C=C(C=CN1)C(=O)O,21682778,2,EN300-53361
CN1C=CC=2SC(=CC12)C(=O)O,21682782,2,EN300-7881227
OC(=O)COC=1C=CC(C#C)=CC1,21682784,2,EN300-1869156
OC(=O)CC(C(F)F)N1C=CC=N1,21682790,2,EN300-1074374
COC=1C=C(Cl)C(Br)=CC1C(=O)O,21682794,2,EN300-86100
OC(=O)C=1C=C(Br)C=C2OCOC21,21682798,2,EN300-804988
OC(=O)CCCCCNS(=O)(=O)C=1C=CC(=CC1)S(=O)(=O)N2CCCC2,21682800,2,EN300-11319
OC(=O)C=1C=C(Cl)C=CC1C(F)F,21682802,2,EN300-6509639
CCCCCC(CCCCC)CC(=O)O,21682804,2,EN300-26016269
CC(C)(C)OC(=O)NCC(O)CC(=O)O,21682810,2,EN300-312295
CC(F)(F)CCC(=O)O,21682812,2,EN300-39297
Cl.OC(=O)C1=CSC(=N1)C2=CN=CN2,21682814,2,EN300-1272887
OC(=O)C1(CC2CC3C1)CC(C2)CC3,21682816,2,EN300-298266
CC(CC=1C=CC(=CC1)[N+](=O)[O-])C(=O)O,21682820,2,EN300-1857790
OC(=O)CC=1C=CC(F)=C(C1)C(F)(F)F,21682822,2,EN300-1137735
OC(=O)C=1C=C2C(=O)NC=CN2N1,21682824,2,EN300-393121
CC(C)(C)OC(=O)N1CCN2C(=CC=C2C31CCC3)C(=O)O,21682832,2,EN300-6474987
OC(=O)CC=1C=CC(NC(=O)C=2C=CC(Br)=CC2)=CC1,21682838,2,EN300-43870
CC(C)(C)OC(=O)N1C2CCC1CC(CC(=O)O)C2,21682840,2,EN300-98488
OC(=O)CC=1SC=CC1Br,21682842,2,EN300-115553
CCC1=CON=C1CC(=O)O,21682844,2,EN300-6868732
COC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC2)C(=O)CCC(=O)O,21682848,2,EN300-110672
OC(=O)CCN1C=2C=CC=CC2C=3C=CC=CC13,21682852,2,EN300-41450
OC(=O)C=1C=CC=C(C1)C(=O)NCC2CC2,21682854,2,EN300-10183184
[Na+].CC(C)(CO)CCC(=O)[O-],21682856,2,EN300-27081808
CC=1C=C(C(=O)O)C=2OC=CC2C1,21682868,2,EN300-1613979
CC(C)(C)N1CC(CC1=O)C(=O)O,21682870,2,EN300-33680
CC(C)(C)C=1C=CC(=CC1)C(=O)NC(CCS(=O)(=O)C)C(=O)O,21682876,2,EN300-23084
CC(NC(=O)C=1C=CC(C)=C(O)C1)C(=O)O,21682882,2,EN300-10150917
CO[C@H](C)[C@@H](CC(=O)O)NC(=O)OC(C)(C)C,21682888,2,EN300-816670
OC(=O)C=1C=CC=C(OCC=2C=CC=C(Cl)C2)C1,21682890,2,EN300-53948
CC(C)(C)OC(=O)N1CC(O)(C1)C(F)C(=O)O,21682892,2,EN300-7430966
COCC=1C=CNC1C(=O)O,21682894,2,EN300-313301
CC(CC(=O)O)P(=O)(C)C,21682896,2,EN300-7470871
CC1=NC2=C(N=CN2C(C)=C1CCC(=O)O)C(=O)N,21682898,2,EN300-25447
OC(=O)C=1C=CC(=CC1)C(=O)CF,21682900,2,EN300-2008082
NC(=O)C=1C=CC(OCC(=O)O)=CC1,21682902,2,EN300-55498
CCC=C(C)C(=O)N1CSCC1C(=O)O,21682908,2,EN300-67562
[Li+].[O-]C(=O)C1=NC=2CCOCC2S1,21682910,2,EN300-1697676
CC(C)(C)OC(=O)NCC(=O)N1[C@@H](C[C@@H]2CCC[C@@H]21)C(=O)O,21682912,2,EN300-7356747
CC(C)(C)OC(=O)N1CC(C1)C=2C=CC(=CC2)C(=O)O,21682914,2,EN300-7549892
OC(=O)C1CCN(CC1)C=2C=CC3=NN=CN3N2,21682916,2,EN300-29548
OC(=O)C1(CC1)C=2C=C(F)C=C(C#N)C2,21682918,2,EN300-207098
Cl.CN1CCC(O)(CC1)C2(CC2)C(=O)O,21682920,2,EN300-6732589
OC(=O)CC(NC(=O)C=1C=CC(O)=CC1)C=2C=CC=CC2,21682930,2,EN300-39594
COC=1C=C(C=C([N+](=O)[O-])C1Cl)C(=O)O,21683040,2,EN300-1072806
COC=1C=C2N=CN(CCCC(=O)O)C(=O)C2=CC1OC,21683042,2,EN300-24191
CN1N=C(C=C1C(=O)O)C=2C=CN=CC2,21683050,2,EN300-366957
CC(=O)NC=1C=CC(C(=O)O)=C(Cl)C1,21683056,2,EN300-112035
CC=1C=CC=C2NC(=CC12)C(=O)O,21683058,2,EN300-15103
COCCN1C=CC=C(C(=O)O)C1=O,21683062,2,EN300-685077
COCCNS(=O)(=O)C=1C=CC(Br)=C(C1)C(=O)O,21683068,2,EN300-10555
OC(=O)C=1C=CC(OC(F)(F)F)=CN1,21683072,2,EN300-193652
COC=1C=CC=CC1C(=O)N[C@@H](C)C(=O)O,21683080,2,EN300-6482262
CC(C)(C)OC(=O)N[C@H](CC=1C=CC=CN1)C(=O)O,21683084,2,EN300-77332
CCCC(C)(O)CC(=O)O,21683088,2,EN300-1296769
OC(=O)C1CCCN1C2CCS(=O)(=O)C2,21683092,2,EN300-57328
OC(=O)CCCCCOC=1C=CC(Cl)=CC1,21683094,2,EN300-151845
CC(C)[C@@H](NC(=O)CNC(=O)OC(C)(C)C)C(=O)O,21683096,2,EN300-7491915
CC(=O)NCCCC(=O)O,21683102,2,EN300-18564
"CC(C)(C)OC(=O)N1C[C@@H](CC=2C=CC=CC2)[C@@H](C1)C(=O)O |&1:9,17,r|",21683104,2,EN300-1608230
OC(=O)C=1C=CC=C2NC=C(Cl)C12,21683106,2,EN300-8331773
OC(=O)C=1SC(Cl)=CC1Br,21683114,2,EN300-6979931
CCCC(C)(C)CC(=O)O,21683118,2,EN300-187971
OC(=O)C=1C=C(C=C(C1)C(F)(F)F)[N+](=O)[O-],21683122,2,EN300-114573
CCC(C(=O)O)C=1C=CC=NC1,21683124,2,EN300-1138622
CNC(=O)NC=1C=CC(C(=O)O)=C(Cl)C1,21683126,2,EN300-258694
CC(C)(C)OC(=O)N1CCC2(CCOCC2)C(C1)C(=O)O,21683128,2,EN300-1700745
CCC[C@@H](NC(=O)CNC(=O)OC(C)(C)C)C(=O)O,21683136,2,EN300-7352589
Cl.OC(=O)CCCCN1C=CN=N1,21683138,2,EN300-27736131
CC(C)(C)OC(=O)N[C@@H](CC=1C=CC=CC1)C(O)C(=O)O,21683154,2,EN300-12452129
CN1C=CC=2C(=CC=NC12)C(=O)O,21683158,2,EN300-36640
[Li+].CC=1C=NC2=C(N=CN2C1)C(=O)[O-],21683160,2,EN300-342267
CC(=O)C=1C=C(OC1C)C(=O)O,21683162,2,EN300-7851215
Cl.OC(=O)C1(CC=2C=CC=NC2)CC1,21683164,2,EN300-345210
CC=1N=C(SC1C(=O)O)C2CCN(C2)C(=O)OC(C)(C)C,21683172,2,EN300-1071625
OC(=O)C=1C=CC(=CC1C(F)F)C(F)(F)F,21683182,2,EN300-6510340
OC(=O)C1=CCCCO1,21683186,2,EN300-93118
COC=1C=CC(/C=C/C(=O)O)=CC1Cl,21683190,2,EN300-832942
COC=1C=C(Cl)C=CC1C(=O)C(=O)O,21683192,2,EN300-1985452
COC=1C=CC(=CC1NC(=O)CSCC(=O)O)S(=O)(=O)N2CCOCC2,21683200,2,EN300-11735
OC(=O)CC=1C=C2CCOC2=C(Br)C1,21683202,2,EN300-28507583
"C[C@@H]1C[C@@H](NC(=O)C1)C(=O)O |&1:1,3,r|",21683206,2,EN300-345656
CC(C)(C)OC(=O)NCC(=O)N1C[C@H](O)C[C@H]1C(=O)O,21683224,2,EN300-7492296
OC[C@H](NC(=O)C=1C=CC(F)=CC1)C(=O)O,21683226,2,EN300-263186
CCOC=1C=CC=CC1N(CC=2C=CC(Cl)=CC2)S(=O)(=O)C=3C=CC=C(C3)C(=O)O,21683230,2,EN300-26682
CC1=CC=2C(=NC=NC2S1)N3CCCC3C(=O)O,21683232,2,EN300-112886
CN1N=CC=2C=CC(CCC(=O)O)=CC12,21683234,2,EN300-27747476
Cl.CCC(CC)N(C)CCC(=O)O,21683238,2,EN300-7442824
"OC(=O)[C@@H]1CCO[C@H]1C=2C=CC(F)=C(F)C2 |&1:3,7,r|",21683240,2,EN300-253713
OC(=O)CN1N=C2CCCCN2C1=O,21683246,2,EN300-263346
CC(C)(C)OC(=O)NCCC1=CC(=NO1)C(=O)O,21683250,2,EN300-6743558
[Na+].COCC(O)C(=O)[O-],21683254,2,EN300-7633503
OC(=O)COC=1C=CSN1,21683260,2,EN300-379086
CC(C)(C)OC(=O)NCCCN1C=C(N=N1)C(=O)O,21683266,2,EN300-254547
CC=1C=C(C)C(=C(C)C1)S(=O)(=O)N(CCC=2C=CC=CC2)CC(=O)O,21683270,2,EN300-10939
Cl.CCC1=NC=C(C(=O)O)C(=O)N1,21683274,2,EN300-1273019
Cl.CC=1C=C(C(=O)O)C=2N=C3CCCCCN3C2N1,21683280,2,EN300-27755178
CC(C)(C)OC(=O)NCC[C@H](O)C(=O)O,21683292,2,EN300-1589650
Cl.CC1CCC(NC1C)C(=O)O,21683296,2,EN300-257091
[Na+].OC(CC(=O)[O-])C1CC1,21683298,2,EN300-1662377
CN1CCC(CC1)N2CC(C2)C(=O)O,21683308,2,EN300-4283324
CN1C(=O)CN(CC(=O)O)C1=O,21683314,2,EN300-311413
CC(C)(C)OC(=O)N1CC(C1)N2CC(C2)C(=O)O,21683316,2,EN300-12444442
OC(=O)C1CCN(C1)S(=O)(=O)C(F)F,21683318,2,EN300-5520441
OC(=O)CC1NC(=O)N(C1=O)C=2C=CC(F)=CC2,21683320,2,EN300-42734
CC(C)(C)OC(=O)N1CCC(O)(CC(=O)O)CC1,21683326,2,EN300-197081
OC(=O)C1=CC=2OC=C(Br)C2N1,21683328,2,EN300-1716681
COC=1C=CC(=CC1OC)C2(CC2)C(=O)O,21683338,2,EN300-49606
CC(NC(=O)OC(C)(C)C)C(C)C(=O)O,21683344,2,EN300-135188
OC(=O)C1=CSC(Cl)=C1,21683348,2,EN300-95142
CC1=C(SC=2C=CC(Br)=CC12)C(=O)O,21683354,2,EN300-221827
CC(C(=O)O)C=1C=CC=C(C#N)C1,21683356,2,EN300-93747
OC(=O)CC1=CSC(NC(=O)C2=CC=CO2)=N1,21683362,2,EN300-12387
Cl.CN(C)C(C)(CC(=O)O)C(F)(F)F,21683366,2,EN300-7427557
CC=1C=C(O)C(=CC1Br)C(=O)CCC(=O)O,21683374,2,EN300-1661009
OC(=O)C=1C=C(N=C2C=CC=CC12)C=3C=CC(O)=CC3,21683376,2,EN300-11142
CN1C=CN2N=CC(C(=O)O)=C12,21683380,2,EN300-4254263
OC(=O)C=1C=CC(=NC1)N2CCOCC2,21683384,2,EN300-25682
COCC(=O)N[C@@H](C(C)C)C(=O)O,21683390,2,EN300-83918
OC(=O)CC1=CSC(NC(=O)CC2=CC=CS2)=N1,21683392,2,EN300-37516
OC(=O)CNC(=O)C=1C=CC=CC1OC(F)F,21683394,2,EN300-18463
OC(=O)C=1C=CC=2C=C(Cl)C=CC2N1,21683398,2,EN300-104940
CC(C)(C)OC(=O)N1CC(C1)N2C=C(C=N2)C(=O)O,21683400,2,EN300-12449146
COC1=C(SC=2C=CC=CC12)C(=O)C(=O)O,21683402,2,EN300-27144716
CC(=O)C1=CC=C(S1)C(=O)O,21683406,2,EN300-14656
Cl.OC1CCN(CCC(=O)O)CC1,21683412,2,EN300-53287
CC(C)(C)OC(=O)N1CC(C1)C(=O)O,21683414,2,EN300-74875
OC(=O)C=1C=CC(OC=2C=CC=CC2Cl)=CC1,21683422,2,EN300-96518
CCCCCCC=1C=CC(CCCCC(=O)O)=CC1,21683426,2,EN300-25901369
CCN(CC)C1=NC=2SC(=CC2S1)C(=O)O,21683432,2,EN300-51061
CC(=C(C)C(=O)O)C,21683438,2,EN300-101716
CC1=C(Cl)C(=NN1CC(=O)O)C(F)(F)F,21683442,2,EN300-83586
CC(C)(C)OC(=O)N1CC2(CC2)C[C@H]1CC(=O)O,21683444,2,EN300-1699114
CC(C)(C)OC(=O)N1CCC2(CC(CC(=O)O)C2)C1,21683448,2,EN300-23003178
Cl.CN(CCC(=O)O)CCC(C)(C)C,21683452,2,EN300-7442947
COC=1C=CC=C(C1)C=2C=C(C=CC2OC)C(=O)O,21683454,2,EN300-16238225
CC(C(=O)O)C=1C=CC=CC1C(F)(F)F,21683458,2,EN300-86033
OC(=O)C=1C=CC(OCC=2C=CC=CC2)=CN1,21683460,2,EN300-156805
CC=1OC=CC1C(=O)NCC(=O)O,21683462,2,EN300-45508
OC(=O)C=1C=CN(N1)C=2C(Cl)=CC(=CC2Cl)[N+](=O)[O-],21683466,2,EN300-80876
CCCN(CC)C(=O)C=1C=CC(=CC1)C(=O)O,21683472,2,EN300-69514
Cl.CC1(C)CC(CN1CC=2C=CC=CC2)C(=O)O,21683480,2,EN300-7563175
CCCCN1C(CCC(=O)O)=NC=2C=C(C=CC12)S(=O)(=O)N3CCCC3,21683482,2,EN300-11005
Cl.OC(=O)CC1=CN2C=C(F)C=CC2=N1,21683486,2,EN300-344870
OC(=O)C=1C=CC=2SC=C(Br)C2C1,21683490,2,EN300-233527
OC(=O)CCCN1C=CC=CC1=O,21683492,2,EN300-79634
CC(C)(C)OC(=O)N1CC[C@@H](CC(=O)O)C1,21683494,2,EN300-155897
OC(=O)CN1N=NN(C2=CC=CS2)C1=O,21683496,2,EN300-25431
Cl.CC=1N=C2C=CC(O)=CC2=CC1C(=O)O,21683498,2,EN300-358931
OC(=O)C1(CC=2C=CC=CC2Br)CC1,21683500,2,EN300-219795
CC1=CN2N=NC(C(=O)O)=C2C(=O)N1,21683506,2,EN300-380820
OC(=O)C=1C=CC=2SCCC(=O)C2C1,21683510,2,EN300-6479881
CC#CCCC(=O)O,21683512,2,EN300-2956168
CCC1=CC=C(S1)C(=O)C(=O)O,21683514,2,EN300-1239560
CCCCCN1C(CCC(=O)O)=NC=2N(CCCC)C(=O)NC(=O)C12,21683516,2,EN300-08671
OC(=O)C=1C=CC(=CC1)C(=O)N2CCOCC2,21683520,2,EN300-315786
CC=1C=C(C(=O)O)C(=O)NN1,21683522,2,EN300-147499
CC=1C(F)=CC(=CC1C(=O)O)S(=O)(=O)N,21683528,2,EN300-257705
OC(=O)C=1C=NN(CCF)C1,21683530,2,EN300-214091
COC=1C=CC(C)=NC1C(=O)O,21683532,2,EN300-218437
COC=1C=CC=C(C1)C(=O)CCCC(=O)O,21683542,2,EN300-219907
CS(=O)(=O)C1=CC=C(N1)C(=O)O,21683544,2,EN300-325759
CC(=O)NCC1(CC(=O)O)CCCCC1,21683546,2,EN300-939011
OC(=O)CC=1C(F)=CC=C(F)C1Br,21683548,2,EN300-6512850
OC(=O)CCN1C=C(Br)C=N1,21683550,2,EN300-51019
OCC=1C=CC(CC(=O)O)=CC1,21683552,2,EN300-311335
CCC=1C=CC(=CC1CC)C(=O)O,21683558,2,EN300-126015
CC(C)(C)OC(=O)NC1CCN(CC1)C=2C=CC=CC2C(=O)O,21683560,2,EN300-1723859
OC(=O)C=1C=C(F)C(Br)=C(F)C1,21683562,2,EN300-171067
CC=1N=C2N(C)NC(=O)C2=C(C)C1CC(=O)O,21683564,2,EN300-69944
OC1CC(N(C1)C(=O)C=2C=CC(F)=CC2)C(=O)O,21683566,2,EN300-62640
OC(=O)C1=CC=2C(=O)NCCCC2O1,21683572,2,EN300-1720714
CCCCCC(O)CC(=O)O,21683574,2,EN300-79364
CC(C)(C)OC(=O)NCCN1C=C(C=N1)C(=O)O,21683576,2,EN300-1703479
OC(=O)C=1C=CC=2N(CC=3C=CC=CC3)C=NC2C1,21683582,2,EN300-59873
"CN1[C@@H]([C@H](CC1=O)C(=O)O)C=2C=CC=CC2 |&1:2,3,r|",21683586,2,EN300-341862
CC(C)(C)OC(=O)N1CCCCC1CCC(=O)O,21683588,2,EN300-61316
CCC(=O)NC(C)C(=O)O,21683596,2,EN300-31148
OC(=O)CCC1=NC(=O)C=2C=3CCCCC3SC2N1,21683598,2,EN300-34097
OC(=O)C=1C=C(ON1)C=2C=CC(=CC2)C(F)(F)F,21683600,2,EN300-1939382
[Na+].CN(CC1=NN=C(S1)C(=O)[O-])C(=O)OC(C)(C)C,21683602,2,EN300-27150503
OC(=O)C1=CC=2C(Cl)=CC=CC2N1,21683606,2,EN300-15080
CC(C)(C)OC(=O)N1CCC(CC1)N2CCC(CC2)C(=O)O,21683610,2,EN300-3406603
"COCCN1[C@@H]([C@H](CC1=O)C(=O)O)C2=NC=CN2C |&1:5,6,r|",21683616,2,EN300-1722477
OC(=O)C=1C=C2C=CC(Cl)=CN2C1,21683622,2,EN300-6498484
COC=1C=CC(C(=O)O)=C(Cl)C1,21683624,2,EN300-72561
Cl.OC(=O)C1=CN(C=N1)C=2C=CC=CC2,21683630,2,EN300-264591
OC(=O)C1CCCCC1N2C=CC=C2,21683632,2,EN300-252955
OC(=O)CC=1SC=NC1C2=CC=CS2,21683636,2,EN300-6729333
OC(=O)CCC=1N=CC(F)=CN1,21683640,2,EN300-101686
OC(=O)C1CN(C1)C=2N=CC(F)=CN2,21683642,2,EN300-905492
CC=1C=CN2N=C(N=C2N1)C(=O)O,21683644,2,EN300-21221
COC=1C=CC(=CC1S(=O)(=O)C)C(=O)O,21683648,2,EN300-95244
CC(C)C(F)C(=O)O,21683650,2,EN300-160505
OC(=O)CNC(=O)C1=CC=C(Br)S1,21683654,2,EN300-45566
CN1C(=O)N(C)C=2C=C(C=CC12)C(=O)O,21683656,2,EN300-127107
OC(=O)C1=CC=C(N1)C=2C=CC=CC2F,21683662,2,EN300-1142679
CC=1C=NC=C(N1)C(=O)O,21683666,2,EN300-116355
CC=1C=C(CC(=O)O)C=CC1F,21683674,2,EN300-104489
CC(C)C=1N=C(C)C=CC1C(=O)O,21683676,2,EN300-247020
COC=1C=C(C=CC1OCC=2C=CC(Cl)=CC2Cl)C(=O)O,21683678,2,EN300-04058
CC(CCC=C(C)C)CC(=O)O,21683680,2,EN300-111384
[Na+].[O-]C(=O)C=1N=C(SC1Cl)N2CCCC2,21683704,2,EN300-7456659
OC(=O)C=1C=NC=C(Cl)C1,21683706,2,EN300-61853
OC(=O)C1=CNC=C1C=2C=CC(=CC2)[N+](=O)[O-],21683708,2,EN300-96719
CC1CC(=O)NC1C(=O)O,21683710,2,EN300-155362
"Cl.OC(=O)[C@@H]1CN(CC=2C=CC=CC2)C[C@H]1C3=NC=CS3 |&1:4,15,r|",21683714,2,EN300-315201
CCCCCCCCC(CCCCCCCC)C(=O)O,21683724,2,EN300-18560185
OC(=O)C(F)CC=1C=CC=CC1,21683728,2,EN300-127676
"CC(C)[C@@H](NC(=O)C=1C=CC=CC1F)C(=O)O |o1:3,r|",21683730,2,EN300-27101802
CC(C)(C)OC(=O)N1CC2(CCCC2)CC1C(=O)O,21683734,2,EN300-1722865
OC(=O)C=1C=CC(=C(O)C1)C(F)(F)F,21683746,2,EN300-156428
OC(=O)C1=CC=2C(Cl)=CC=CC2S1,21683750,2,EN300-10812
CC=1SC(=NC1C(=O)O)C2CCN(CC2)C(=O)OC(C)(C)C,21683756,2,EN300-28254318
OC(=O)/C=C/C=1C=CC=2OC(F)(F)OC2C1,21683760,2,EN300-833131
OC(=O)C=1C=CC=2NC(=O)CNC(=O)C2C1,21683768,2,EN300-22390611
OC(=O)C=1C=CC(=CC1)C2CNC(=O)C2,21683770,2,EN300-23348253
CC(C)CC(NC(=O)C)C(=O)O,21683772,2,EN300-297596
CSCCC(NS(=O)(=O)C1=CC=CC2=NSN=C12)C(=O)O,21683774,2,EN300-18491954
OC(=O)C1CN(CCC=2C=CC(F)=CC2)C(=O)C1,21683776,2,EN300-252675
OC(=O)C(F)(F)C=1C=CC(F)=CC1,21683778,2,EN300-55774
OC(=O)CCCCOCCC=C,21683782,2,EN300-126378
CC(C)(C)OC(=O)NC(C1CC2CCC1C2)C(=O)O,21683784,2,EN300-1297769
O[C@@H]1C[C@H](N(C1)C(=O)C2(CC3CC4CC(C3)C2)C4)C(=O)O,21683790,2,EN300-72918
CCOC=1N=CC(=CN1)C(=O)O,21683792,2,EN300-2945845
OC(=O)[C@@H]1CSCN1C(=O)C2CCCC2,21683796,2,EN300-936259
CC(C)(C)OC(=O)NCCC1=CC=C(S1)C(=O)O,21683798,2,EN300-26572580
CC(NC(=O)OC(C)(C)C)C1=NC(C)=C(O1)C(=O)O,21683800,2,EN300-27114425
OC(=O)[C@H]1CC[C@]2(CNC(=O)C2)CC1,21683804,2,EN300-6740571
CC(C)C[C@@H](N(C)C)C(=O)O,21683806,2,EN300-341610
CC(C)(C)OC(=O)N[C@@H](CC(=O)O)C=1C=CC(Cl)=CC1,21683808,2,EN300-1071556
OC(=O)CC=1C=C(F)C(Cl)=CC1Br,21683812,2,EN300-22994827
OC(=O)C=1C=NN(CC=2C=CC=CC2)C1C(F)(F)F,21683814,2,EN300-39425
CCCC1(CC1)C(=O)O,21683816,2,EN300-107278
COCCOCC(=O)NC1CCC(CC1)C(=O)O,21683818,2,EN300-61302
OC(=O)C1=CC2=CC=CN2C(=O)N1,21683824,2,EN300-7441080
OC(=O)CC1(CCCCC1)C#N,21683826,2,EN300-270362
CC(C)C=1NN=C(C(=O)O)C1[N+](=O)[O-],21683830,2,EN300-60601
OC(=O)CC=1C=CC=CC1N2CCCC2=O,21683836,2,EN300-378181
Cl.OC(=O)C1=CN2C=C(Cl)C=NC2=N1,21683838,2,EN300-299824
CC1=C(Br)C(=O)C(=CN1C2CC2)C(=O)O,21683842,2,EN300-6739932
OC(=O)C=1C=CC=2C=NC=CC2N1,21683844,2,EN300-252879
CC(C)(C)OC(=O)NC(CC1=CSC(Br)=C1)C(=O)O,21683846,2,EN300-3428012
CC1=C(C=NN1CCO)C(=O)O,21683850,2,EN300-40225
OC(=O)C1=CC=2C(Br)=CC=CC2C(=O)N1,21683854,2,EN300-4480495
CC=1C=CC=C(CC(NC(=O)OC(C)(C)C)C(=O)O)N1,21683860,2,EN300-1297588
Cl.OC(=O)C=1C=CC(NC(=O)C=2C=CC=CN2)=CC1,21683864,2,EN300-27115176
CC(C)(C)OC1CC(CC(=O)O)C1(C)C,21683870,2,EN300-1696739
OC(=O)COCCOCCOCC#C,21683872,2,EN300-7462425
OC(=O)CC=1C=CC(F)=C(Cl)C1F,21683874,2,EN300-1965702
CC(C)COC=1C=CC=C(CC(=O)O)C1,21683878,2,EN300-203901
OC(=O)CN1C=NC=2SC=C(C=3C=CC(F)=CC3)C2C1=O,21683880,2,EN300-12547
OC(=O)C=1C=CC=2NC=C(I)C2C1,21683884,2,EN300-73056
CC(C)(C)OC(=O)N1CCC(CC1)N2CC(C2)C(=O)O,21683890,2,EN300-3347377
CC(C)C1CCC=2NC(=O)C(=CC2C1)C(=O)O,21683896,2,EN300-73714
"CC(C)(C)OC(=O)N1C[C@@H](CC2CCC2)C[C@H]1C(=O)O |&1:9,16,r|",21683900,2,EN300-6766759
OC(=O)C1=CC=2C=CC=CC2N1CC#C,21683902,2,EN300-1425687
CC(C)(C)OC(=O)NC(CN1C=CC=C1)C(=O)O,21683906,2,EN300-321188
COC=1C=CC=2NC(=CC(=O)C2C1)C(=O)O,21683908,2,EN300-7406146
CC(C)(C)OC(=O)NC(CC=1C=CC=C(F)C1)C(=O)O,21683910,2,EN300-1217893
CC(C)(C)OC(=O)N[C@H](CC(=O)O)C=1C=CC(Br)=CC1,21683916,2,EN300-1071073
Cl.CC=1C(C(=O)O)=C(C)N2C=CN=CC12,21683918,2,EN300-7435894
CN(CCCC(=O)O)C(=O)C,21683926,2,EN300-128750
OC(=O)CC=1C=CC(=CC1F)[N+](=O)[O-],21683928,2,EN300-107917
CN(C)CCC(NC(=O)OC(C)(C)C)C(=O)O,21683930,2,EN300-120171
COC=1C=CC(=CC1C=2C=CC(=CC2)C(C)(C)C)C(=O)O,21683934,2,EN300-39284
OC(=O)CN1C=C(Br)C(=N1)C2CC2,21683936,2,EN300-92418
"[Na+].O[C@@H]1C=CC[C@@H]1CC(=O)[O-] |&1:2,6,r|",21683940,2,EN300-7546700
CC(C)(C)OC(=O)NC1CCC=2C=C(C=CC2C1)C(=O)O,21683942,2,EN300-25182775
"CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)C=2C=CC(F)=CC2)C(=O)O |&1:9,10,r|",21683946,2,EN300-1454708
OC(=O)C1=CNN=C1C=2C=CC(Br)=CC2,21683954,2,EN300-3299678
CCC(CC)C(OC)C(=O)O,21683958,2,EN300-7129626
CC(N(C1CC1)C(=O)OC(C)(C)C)C(=O)O,21683962,2,EN300-233956
CC(C)(C)OC(=O)N1CC2(CC1CN2CC=3C=CC=CC3)C(=O)O,21683964,2,EN300-28338421
COC1(CC(C1)C(=O)O)C#N,21683966,2,EN300-1073533
Cl.CC1=CNC(=N1)C(=O)O,21683970,2,EN300-251775
CC1CCCCC21NC(=O)N(CC(=O)O)C2=O,21683976,2,EN300-08774
CC(C)(C)OC(=O)NC(CC1CCCO1)C(=O)O,21683980,2,EN300-634607
CC1=NC=2C=CC(=CC2N(C)C1=O)C(=O)O,21683986,2,EN300-7536742
OC(=O)C1=CC=2C(OC(F)F)=CC=CC2N1,21683988,2,EN300-15089
COC=1C=CC(=CC1OC)C(=O)CCCC(=O)O,21683990,2,EN300-138842
CCC(C)CCC(O)CC(=O)O,21683996,2,EN300-194859
OC(=O)COC=1C=CC(=CC1)C(=O)C=2C=CC=CC2,21684000,2,EN300-00041
OC(=O)C=1C=NC=C2C(=O)NCCC12,21684002,2,EN300-314274
Cl.Cl.CN1CCN(CC2=NC(=CS2)C(=O)O)CC1,21684004,2,EN300-7465324
CC(C)(C)CCCCC(=O)O,21684006,2,EN300-208555
OC(=O)C=1C=CC=C2C(=O)CCC21,21684008,2,EN300-131125
